Date,Day,Destination_Location,Fastest_Route_Distance,Fastest_Route_Name,Fastest_Route_Time,Holiday,Special_Condition,Starting_Location,Sys_Time,Weather,Data_prediction
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,02:09:40,Cloudy,smooth
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:09:47,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:09:53,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:09:59,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:10:05,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:10:11,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:10:17,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:11:41,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:11:48,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:11:57,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:12:04,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:12:11,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,02:12:18,Cloudy,smooth
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:12:25,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:12:31,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:12:38,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:12:45,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:12:51,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:12:57,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:14:12,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:14:21,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:14:28,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:14:35,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:14:43,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,02:14:50,Cloudy,smooth
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:14:57,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:15:03,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:15:09,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:15:16,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:15:23,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:15:28,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:16:54,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:17:02,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:17:12,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:17:19,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:17:26,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,02:17:33,Cloudy,highly congested
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:17:39,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:17:46,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:17:54,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:18:01,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:18:06,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:18:12,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:19:39,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:19:47,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:19:54,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:20:01,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:20:08,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,02:20:15,Cloudy,highly congested
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:20:22,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:20:28,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:20:34,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:20:40,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:20:47,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:20:54,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:22:11,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:22:19,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:22:27,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:22:33,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:22:40,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,02:22:47,Cloudy,highly congested
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:22:54,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:23:00,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:23:06,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:23:12,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:23:18,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:23:24,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:24:38,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:24:47,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:24:55,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:25:01,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:25:08,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,02:25:16,Cloudy,highly congested
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:25:25,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:25:34,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:25:42,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:25:47,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:25:54,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:26:01,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:27:11,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:27:22,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:27:30,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:27:36,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:27:42,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,02:27:50,Cloudy,highly congested
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:27:56,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:28:02,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:28:07,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:28:13,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:28:19,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:28:25,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:29:47,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:29:56,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:30:03,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:30:10,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:30:17,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,02:30:25,Cloudy,highly congested
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:30:33,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:30:40,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:30:47,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:30:54,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:31:00,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:31:06,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:32:25,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:32:32,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:32:39,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:32:46,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:32:53,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,02:32:59,Cloudy,smooth
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:33:05,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:33:12,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:33:18,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:33:24,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:33:30,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:33:36,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:35:00,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:35:09,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:35:15,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:35:22,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:35:29,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,02:35:37,Cloudy,smooth
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:35:44,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:35:52,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:35:58,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:36:06,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:36:14,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:36:19,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:37:36,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:37:45,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:37:53,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:38:00,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:38:06,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,02:38:13,Cloudy,smooth
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:38:20,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:38:26,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:38:33,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:38:38,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:38:46,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:38:53,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:40:11,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:40:21,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:40:29,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:40:36,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:40:42,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,02:40:49,Cloudy,smooth
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:40:56,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:41:02,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:41:08,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:41:15,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:41:21,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:41:27,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:42:42,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:42:52,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:43:00,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:43:07,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:43:16,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,02:43:24,Cloudy,smooth
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:43:31,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:43:37,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:43:43,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:43:49,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:43:55,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:44:01,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:45:19,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:45:28,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:45:34,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:45:40,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:45:47,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,02:45:56,Cloudy,smooth
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:46:02,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:46:11,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:46:21,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:46:29,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:46:40,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:46:46,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:48:05,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:48:13,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:48:21,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:48:29,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:48:35,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,02:48:42,Cloudy,smooth
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:48:49,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:48:55,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:49:03,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:49:10,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:49:16,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:49:22,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:50:33,Cloudy,highly congested
16/02/2020,Sunday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,02:50:42,Cloudy,highly congested
16/02/2020,Sunday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,02:50:49,Cloudy,smooth
16/02/2020,Sunday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,02:50:55,Cloudy,smooth
16/02/2020,Sunday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,02:51:02,Cloudy,smooth
16/02/2020,Sunday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,02:51:11,Cloudy,smooth
16/02/2020,Sunday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,02:51:17,Cloudy,highly congested
16/02/2020,Sunday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,02:51:23,Cloudy,smooth
16/02/2020,Sunday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,02:51:30,Cloudy,smooth
16/02/2020,Sunday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,02:51:35,Cloudy,smooth
16/02/2020,Sunday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,02:51:42,Cloudy,smooth
16/02/2020,Sunday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,02:51:48,Cloudy,smooth
16/02/2020,Sunday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,02:53:13,Cloudy,highly congested
